n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.inconsistency	xor._.me.hebbian.network.best.quality.inconsistency.min	xor._.me.hebbian.network.best.quality.inconsistency.max	xor._.me.hebbian.layer.best.quality.inconsistency	xor._.me.hebbian.layer.best.quality.inconsistency.min	xor._.me.hebbian.layer.best.quality.inconsistency.max	xor._.me.hebbian.neuron.best.quality.inconsistency	xor._.me.hebbian.neuron.best.quality.inconsistency.min	xor._.me.hebbian.neuron.best.quality.inconsistency.max	xor._.me.hebbian.synapse.best.quality.inconsistency	xor._.me.hebbian.synapse.best.quality.inconsistency.min	xor._.me.hebbian.synapse.best.quality.inconsistency.max	xor._.me.freeForm.best.quality.inconsistency	xor._.me.freeForm.best.quality.inconsistency.min	xor._.me.freeForm.best.quality.inconsistency.max
8.400e+03	4.602e-01	4.309e-01	8.372e-01	3.527e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
8.500e+03	4.320e-01	4.309e-01	7.925e-01	3.527e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
8.600e+03	4.320e-01	4.309e-01	7.925e-01	3.527e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
8.700e+03	4.320e-01	4.309e-01	7.925e-01	3.527e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
8.800e+03	4.320e-01	4.309e-01	7.925e-01	3.602e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
8.900e+03	4.320e-01	4.309e-01	7.925e-01	3.602e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
9.000e+03	4.320e-01	4.309e-01	7.925e-01	3.602e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
9.100e+03	4.320e-01	4.309e-01	7.925e-01	3.602e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
9.200e+03	4.320e-01	4.309e-01	7.925e-01	3.602e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
9.300e+03	4.320e-01	4.309e-01	7.925e-01	3.602e-01	2.739e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.120e-01	1.914e-06	4.150e-01
9.400e+03	4.320e-01	4.309e-01	7.925e-01	3.602e-01	2.821e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.120e-01	1.914e-06	4.150e-01
9.500e+03	4.320e-01	4.309e-01	7.925e-01	3.602e-01	2.821e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
9.600e+03	4.318e-01	4.310e-01	7.124e-01	3.602e-01	2.821e-01	4.424e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
9.700e+03	4.318e-01	4.310e-01	7.124e-01	3.602e-01	2.821e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
9.800e+03	4.318e-01	4.310e-01	7.124e-01	3.602e-01	2.821e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
9.900e+03	4.318e-01	4.310e-01	7.124e-01	3.602e-01	2.821e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
1.000e+04	4.318e-01	4.310e-01	7.124e-01	3.602e-01	2.821e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
1.010e+04	4.318e-01	4.310e-01	7.124e-01	3.602e-01	2.821e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
1.020e+04	4.316e-01	4.310e-01	5.763e-01	3.602e-01	2.821e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
1.030e+04	4.316e-01	4.310e-01	5.763e-01	3.602e-01	2.821e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
1.040e+04	4.316e-01	4.310e-01	5.763e-01	3.730e-01	2.974e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
1.050e+04	4.313e-01	4.309e-01	5.547e-01	3.730e-01	2.974e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.150e-01
1.060e+04	4.313e-01	4.309e-01	5.547e-01	3.730e-01	2.974e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	1.985e-01	4.443e-06	4.150e-01
1.070e+04	4.313e-01	4.309e-01	5.547e-01	3.730e-01	2.974e-01	4.424e-01	2.250e-01	1.941e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	1.985e-01	4.443e-06	4.150e-01
