n.evals.q.1.0.	train._.me.hebbian.network.best.quality.consistency	train._.me.hebbian.network.best.quality.consistency.min	train._.me.hebbian.network.best.quality.consistency.max	train._.me.hebbian.layer.best.quality.consistency	train._.me.hebbian.layer.best.quality.consistency.min	train._.me.hebbian.layer.best.quality.consistency.max	train._.me.hebbian.neuron.best.quality.consistency	train._.me.hebbian.neuron.best.quality.consistency.min	train._.me.hebbian.neuron.best.quality.consistency.max	train._.me.hebbian.synapse.best.quality.consistency	train._.me.hebbian.synapse.best.quality.consistency.min	train._.me.hebbian.synapse.best.quality.consistency.max	train._.me.freeForm.best.quality.consistency	train._.me.freeForm.best.quality.consistency.min	train._.me.freeForm.best.quality.consistency.max
9.710e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.720e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.730e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.740e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.750e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.760e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.770e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.780e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.790e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.800e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.810e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.820e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.830e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.840e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.537e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.850e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.860e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.870e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.880e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.890e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	1.128e+02	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.900e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.910e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.920e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.930e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.324e+01	8.527e+00	3.086e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.940e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.290e+01	8.079e+00	1.789e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.950e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.290e+01	8.079e+00	1.789e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.960e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.290e+01	8.079e+00	1.789e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.970e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.290e+01	8.079e+00	1.789e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.980e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.290e+01	8.079e+00	1.789e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
9.990e+04	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.290e+01	8.079e+00	1.789e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
1.000e+05	1.242e+02	6.722e+01	1.311e+02	1.614e+02	9.088e+01	1.659e+02	1.290e+01	8.079e+00	1.789e+01	9.204e-01	4.244e-01	1.660e+00	0.000e+00	0.000e+00	9.701e-06
