n.evals.q.1.0.	train._.me.hebbian.network.best.quality.fitness	train._.me.hebbian.network.best.quality.fitness.min	train._.me.hebbian.network.best.quality.fitness.max	train._.me.hebbian.layer.best.quality.fitness	train._.me.hebbian.layer.best.quality.fitness.min	train._.me.hebbian.layer.best.quality.fitness.max	train._.me.hebbian.neuron.best.quality.fitness	train._.me.hebbian.neuron.best.quality.fitness.min	train._.me.hebbian.neuron.best.quality.fitness.max	train._.me.hebbian.synapse.best.quality.fitness	train._.me.hebbian.synapse.best.quality.fitness.min	train._.me.hebbian.synapse.best.quality.fitness.max	train._.me.freeForm.best.quality.fitness	train._.me.freeForm.best.quality.fitness.min	train._.me.freeForm.best.quality.fitness.max
7.400e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.410e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.420e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.430e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.440e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.450e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.460e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.470e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.480e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.490e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.500e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.510e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.520e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.530e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.540e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.550e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.560e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.570e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.580e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.086e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.590e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.600e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.610e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.620e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.630e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.640e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.650e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.660e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.670e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.680e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.690e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.700e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.710e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.720e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.730e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.740e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.750e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.760e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.770e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.780e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.790e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.800e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.810e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.820e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.830e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.840e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.850e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.860e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.870e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.880e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.890e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.900e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.910e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.920e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.930e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.940e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.950e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.960e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.970e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.980e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.990e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.000e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.092e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.010e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.020e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.030e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.040e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.050e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.060e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.070e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.080e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.090e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.592e+02	5.093e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.100e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.110e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.120e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.130e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.140e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.150e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.160e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.170e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.180e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.190e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.200e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.210e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.220e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.230e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.240e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.250e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.260e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.270e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.280e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.290e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.300e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.310e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.598e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.320e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.330e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.340e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.350e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.360e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.370e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.380e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.390e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.400e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.410e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.420e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.430e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.440e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.450e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.460e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.470e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.480e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.490e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.500e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.510e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.520e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.530e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.540e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.550e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.560e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.570e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.580e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.590e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
8.600e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.268e+02	4.611e+02	5.098e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
