n.evals.q.1.0.	train._.me.hebbian.synapse.best.quality.increase	train._.me.hebbian.synapse.best.quality.increase.min	train._.me.hebbian.synapse.best.quality.increase.max	train._.me.freeForm.best.quality.increase	train._.me.freeForm.best.quality.increase.min	train._.me.freeForm.best.quality.increase.max
8.440e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.450e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.460e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.470e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.480e+04	3.985e+02	2.193e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.490e+04	3.985e+02	2.193e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.500e+04	3.985e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.510e+04	3.985e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.520e+04	3.985e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.530e+04	3.985e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.540e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.550e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.560e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.570e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.580e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.590e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.600e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.610e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.620e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.630e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.640e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.650e+04	3.985e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.660e+04	3.971e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.670e+04	3.971e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.680e+04	3.971e+02	3.108e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.690e+04	3.971e+02	3.108e+02	4.842e+02	8.667e+01	7.048e+01	1.348e+02
8.700e+04	3.971e+02	3.108e+02	4.842e+02	8.667e+01	7.048e+01	1.348e+02
8.710e+04	3.971e+02	3.108e+02	4.842e+02	8.667e+01	7.048e+01	1.348e+02
8.720e+04	3.971e+02	3.108e+02	4.842e+02	8.667e+01	7.048e+01	1.348e+02
8.730e+04	3.985e+02	3.616e+02	4.842e+02	8.667e+01	7.048e+01	1.348e+02
8.740e+04	3.985e+02	3.616e+02	4.842e+02	8.667e+01	7.048e+01	1.348e+02
8.750e+04	3.985e+02	3.616e+02	4.842e+02	9.228e+01	7.048e+01	1.773e+02
8.760e+04	3.985e+02	3.616e+02	4.842e+02	9.228e+01	7.048e+01	1.773e+02
8.770e+04	3.985e+02	3.616e+02	4.842e+02	9.228e+01	7.048e+01	1.773e+02
8.780e+04	3.985e+02	3.616e+02	4.842e+02	9.228e+01	7.048e+01	1.773e+02
8.790e+04	3.985e+02	3.616e+02	4.842e+02	9.228e+01	7.048e+01	1.773e+02
8.800e+04	3.985e+02	3.616e+02	4.842e+02	8.858e+01	7.048e+01	1.348e+02
8.810e+04	3.985e+02	3.616e+02	4.842e+02	8.858e+01	5.380e+01	1.348e+02
8.820e+04	3.985e+02	3.616e+02	4.842e+02	8.858e+01	5.380e+01	1.348e+02
8.830e+04	3.985e+02	3.616e+02	4.842e+02	8.858e+01	5.380e+01	1.348e+02
8.840e+04	3.985e+02	3.616e+02	4.842e+02	8.858e+01	5.380e+01	1.348e+02
8.850e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
8.860e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
8.870e+04	3.985e+02	3.616e+02	4.950e+02	9.228e+01	5.380e+01	2.616e+02
8.880e+04	3.985e+02	3.616e+02	4.950e+02	9.228e+01	5.380e+01	2.616e+02
8.890e+04	3.985e+02	3.616e+02	4.950e+02	9.228e+01	5.380e+01	2.616e+02
8.900e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
8.910e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
8.920e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
8.930e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
8.940e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
8.950e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	7.025e+01	1.348e+02
8.960e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	7.025e+01	1.348e+02
8.970e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	7.025e+01	1.348e+02
8.980e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	7.025e+01	1.348e+02
8.990e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
9.000e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
9.010e+04	3.985e+02	3.616e+02	4.950e+02	8.858e+01	5.380e+01	1.348e+02
9.020e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	5.380e+01	1.348e+02
9.030e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	5.380e+01	1.348e+02
9.040e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	5.380e+01	1.348e+02
9.050e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	5.380e+01	1.348e+02
9.060e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	5.380e+01	1.348e+02
9.070e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	5.380e+01	1.348e+02
9.080e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	1.085e+01	1.348e+02
9.090e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	1.085e+01	1.348e+02
9.100e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	1.085e+01	1.348e+02
9.110e+04	3.985e+02	3.616e+02	5.054e+02	8.858e+01	1.085e+01	1.348e+02
9.120e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.130e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.140e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.150e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.160e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.170e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.180e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.190e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.200e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.210e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.220e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.230e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.240e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.250e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.260e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.270e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.280e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.290e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.300e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.310e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.320e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.330e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.340e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.350e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.360e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.370e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.380e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.390e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.400e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.410e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.420e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.430e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.440e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.450e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.460e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	1.085e+01	1.348e+02
9.470e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.480e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.490e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.500e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.510e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	7.025e+01	1.348e+02
9.520e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	7.025e+01	1.348e+02
9.530e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.540e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.550e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.560e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.570e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.580e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.590e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.600e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.610e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.620e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.630e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.640e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.650e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.660e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.670e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	5.380e+01	1.348e+02
9.680e+04	3.985e+02	3.616e+02	5.054e+02	9.172e+01	7.414e+01	1.348e+02
9.690e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	7.029e+01	1.348e+02
9.700e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	7.029e+01	1.348e+02
9.710e+04	3.985e+02	3.616e+02	5.054e+02	8.852e+01	7.029e+01	1.348e+02
9.720e+04	3.971e+02	3.616e+02	5.054e+02	8.852e+01	7.029e+01	1.348e+02
9.730e+04	3.971e+02	3.616e+02	5.054e+02	8.852e+01	7.029e+01	1.348e+02
9.740e+04	3.971e+02	3.616e+02	5.054e+02	8.852e+01	7.029e+01	1.348e+02
9.750e+04	3.971e+02	3.616e+02	5.054e+02	8.852e+01	7.029e+01	1.348e+02
9.760e+04	3.971e+02	3.616e+02	5.054e+02	8.852e+01	7.029e+01	1.348e+02
9.770e+04	3.961e+02	3.108e+02	4.455e+02	8.852e+01	7.029e+01	1.348e+02
9.780e+04	3.961e+02	3.108e+02	4.455e+02	8.852e+01	7.029e+01	1.348e+02
9.790e+04	3.961e+02	3.108e+02	4.455e+02	8.852e+01	7.029e+01	1.348e+02
9.800e+04	3.961e+02	3.108e+02	4.455e+02	8.852e+01	7.029e+01	1.348e+02
9.810e+04	3.961e+02	3.108e+02	4.455e+02	8.852e+01	7.029e+01	1.348e+02
9.820e+04	3.961e+02	3.108e+02	4.455e+02	8.852e+01	7.029e+01	1.348e+02
9.830e+04	3.961e+02	3.108e+02	4.455e+02	8.852e+01	7.029e+01	1.348e+02
9.840e+04	3.961e+02	3.108e+02	4.455e+02	8.852e+01	7.029e+01	1.348e+02
9.850e+04	3.961e+02	3.108e+02	4.455e+02	9.228e+01	7.029e+01	1.874e+02
9.860e+04	3.961e+02	3.108e+02	4.455e+02	9.228e+01	7.029e+01	1.874e+02
9.870e+04	3.961e+02	3.108e+02	4.455e+02	9.228e+01	7.029e+01	1.874e+02
9.880e+04	3.961e+02	3.108e+02	4.455e+02	9.228e+01	7.029e+01	1.874e+02
9.890e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	7.029e+01	1.874e+02
9.900e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	7.029e+01	1.874e+02
9.910e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	7.029e+01	1.874e+02
9.920e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	7.029e+01	1.874e+02
9.930e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	5.380e+01	1.874e+02
9.940e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	5.380e+01	1.874e+02
9.950e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	5.380e+01	1.874e+02
9.960e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	5.380e+01	1.874e+02
9.970e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	5.380e+01	1.874e+02
9.980e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	5.380e+01	1.874e+02
9.990e+04	3.971e+02	3.616e+02	5.054e+02	9.228e+01	5.380e+01	1.874e+02
1.000e+05	3.971e+02	3.616e+02	5.054e+02	9.228e+01	5.380e+01	2.616e+02
